protein_id,buffer,sugar,surfactant,amino_acid,ph,temperature_c,buf_conc_mM,sug_conc_mM,sur_conc_mM,aa_conc_mM,aggregation_score,oxidation_level,deamidation_level,potency_retention,viscosity_class,shelf_life_score,composite_stability_score,stable,sequence_length,isoelectric_point,gravy_score,instability_index,molecular_weight_kda,aromaticity,helix_fraction,turn_fraction,sheet_fraction,pct_asn,pct_met,pct_cys,pct_trp,pct_his,charge_at_pH_5.0,dist_from_pI_at_pH_5.0,charge_at_pH_5.5,dist_from_pI_at_pH_5.5,charge_at_pH_6.0,dist_from_pI_at_pH_6.0,charge_at_pH_6.5,dist_from_pI_at_pH_6.5,charge_at_pH_7.0,dist_from_pI_at_pH_7.0,charge_at_pH_7.4,dist_from_pI_at_pH_7.4,agg_mean,agg_min,agg_max,agg_std,agg_hotspots,agg_hotspot_frac,buffer_mol_weight,buffer_logp,buffer_hbd,buffer_hba,buffer_tpsa,buffer_rotbonds,sugar_mol_weight,sugar_logp,sugar_hbd,sugar_hba,sugar_tpsa,sugar_rotbonds,surfactant_mol_weight,surfactant_logp,surfactant_hbd,surfactant_hba,surfactant_tpsa,surfactant_rotbonds,amino_acid_mol_weight,amino_acid_logp,amino_acid_hbd,amino_acid_hba,amino_acid_tpsa,amino_acid_rotbonds,buffer_encoded,sugar_encoded,surfactant_encoded,amino_acid_encoded,protein_id_encoded,sug_x_instability,sur_x_gravy,buf_x_asn,sug_x_cys,high_temp_flag,agg_x_temp,agg_x_gravy,hotspot_x_sug,dist_from_pI_formulation,ph_risk_flag
O95750,acetic acid,trehalose,poloxamer 188,proline,7.0,25,30.0,200.0,0.05,50.0,0.4062,0.3591,0.2358,0.6862,0,0.6758,0.3424,1,216,6.546,-0.146,54.719,24.002,0.0833,0.3194,0.3056,0.3287,0.9259,3.2407,2.3148,1.3889,4.6296,11.264,1.546,7.013,1.046,3.297,0.546,0.223,0.046,-1.64,0.454,-2.486,0.854,-0.1298,-1.6701,1.502,0.6261,9,0.0417,60.05,-0.2,1.0,2.0,37.3,0.0,342.3,-4.2,8.0,11.0,190.0,4.0,1310.0,4.5,0.0,26.0,69.0,80.0,115.13,-2.5,2.0,3.0,49.3,1.0,0,3,0,4,24,10943.800000000001,0.0073,27.776999999999997,462.96,0,-0.0,0.0189508,8.34,0.454,1
O95750,histidine,mannitol,poloxamer 188,methionine,6.0,40,50.0,200.0,0.03,10.0,0.5635,0.2202,0.1267,0.6463,0,0.69,0.3462,1,216,6.546,-0.146,54.719,24.002,0.0833,0.3194,0.3056,0.3287,0.9259,3.2407,2.3148,1.3889,4.6296,11.264,1.546,7.013,1.046,3.297,0.546,0.223,0.046,-1.64,0.454,-2.486,0.854,-0.1298,-1.6701,1.502,0.6261,9,0.0417,155.15,-3.2,3.0,4.0,92.0,3.0,182.17,-3.1,6.0,6.0,121.0,5.0,1310.0,4.5,0.0,26.0,69.0,80.0,149.21,-1.9,2.0,4.0,88.6,4.0,2,0,0,2,24,10943.800000000001,0.004379999999999999,46.294999999999995,462.96,1,-0.1298,0.0189508,8.34,0.546,0
O95750,citric acid,sorbitol,polysorbate 80,glycine,7.0,40,30.0,200.0,0.045,200.0,0.4938,0.475,0.1806,0.5903,1,0.6143,0.4084,0,216,6.546,-0.146,54.719,24.002,0.0833,0.3194,0.3056,0.3287,0.9259,3.2407,2.3148,1.3889,4.6296,11.264,1.546,7.013,1.046,3.297,0.546,0.223,0.046,-1.64,0.454,-2.486,0.854,-0.1298,-1.6701,1.502,0.6261,9,0.0417,192.12,-1.7,4.0,7.0,132.0,5.0,182.17,-3.1,6.0,6.0,121.0,5.0,1310.0,4.5,0.0,26.0,69.0,80.0,75.07,-3.2,2.0,3.0,63.3,1.0,1,1,2,1,24,10943.800000000001,0.0065699999999999995,27.776999999999997,462.96,1,-0.1298,0.0189508,8.34,0.454,1
O95750,citric acid,sucrose,polysorbate 20,arginine,5.5,4,30.0,300.0,0.08,100.0,0.0,0.3763,0.0024,0.857,1,0.8701,0.1225,1,216,6.546,-0.146,54.719,24.002,0.0833,0.3194,0.3056,0.3287,0.9259,3.2407,2.3148,1.3889,4.6296,11.264,1.546,7.013,1.046,3.297,0.546,0.223,0.046,-1.64,0.454,-2.486,0.854,-0.1298,-1.6701,1.502,0.6261,9,0.0417,192.12,-1.7,4.0,7.0,132.0,5.0,342.3,-3.7,8.0,11.0,190.0,5.0,1310.0,4.5,0.0,26.0,69.0,80.0,174.2,-4.2,4.0,4.0,128.0,5.0,1,2,1,0,24,16415.7,0.01168,27.776999999999997,694.4399999999999,0,-0.0,0.0189508,12.51,1.046,0
O95750,histidine,trehalose,polysorbate 20,methionine,7.0,4,30.0,100.0,0.01,10.0,0.2268,0.1288,0.097,0.8187,0,0.882,0.1641,1,216,6.546,-0.146,54.719,24.002,0.0833,0.3194,0.3056,0.3287,0.9259,3.2407,2.3148,1.3889,4.6296,11.264,1.546,7.013,1.046,3.297,0.546,0.223,0.046,-1.64,0.454,-2.486,0.854,-0.1298,-1.6701,1.502,0.6261,9,0.0417,155.15,-3.2,3.0,4.0,92.0,3.0,342.3,-4.2,8.0,11.0,190.0,4.0,1310.0,4.5,0.0,26.0,69.0,80.0,149.21,-1.9,2.0,4.0,88.6,4.0,2,3,1,2,24,5471.900000000001,0.00146,27.776999999999997,231.48,0,-0.0,0.0189508,4.17,0.454,1
O95750,phosphoric acid,sorbitol,polysorbate 20,glycine,6.0,4,50.0,100.0,0.045,50.0,0.4208,0.3715,0.1172,0.7051,0,0.7089,0.3224,1,216,6.546,-0.146,54.719,24.002,0.0833,0.3194,0.3056,0.3287,0.9259,3.2407,2.3148,1.3889,4.6296,11.264,1.546,7.013,1.046,3.297,0.546,0.223,0.046,-1.64,0.454,-2.486,0.854,-0.1298,-1.6701,1.502,0.6261,9,0.0417,97.995,-2.1,3.0,4.0,77.8,0.0,182.17,-3.1,6.0,6.0,121.0,5.0,1310.0,4.5,0.0,26.0,69.0,80.0,75.07,-3.2,2.0,3.0,63.3,1.0,3,1,1,1,24,5471.900000000001,0.0065699999999999995,46.294999999999995,231.48,0,-0.0,0.0189508,4.17,0.546,0
O95750,histidine,sorbitol,polysorbate 20,proline,7.4,25,10.0,200.0,0.01,50.0,0.2496,0.3089,0.1008,0.7606,0,0.7917,0.2311,1,216,6.546,-0.146,54.719,24.002,0.0833,0.3194,0.3056,0.3287,0.9259,3.2407,2.3148,1.3889,4.6296,11.264,1.546,7.013,1.046,3.297,0.546,0.223,0.046,-1.64,0.454,-2.486,0.854,-0.1298,-1.6701,1.502,0.6261,9,0.0417,155.15,-3.2,3.0,4.0,92.0,3.0,182.17,-3.1,6.0,6.0,121.0,5.0,1310.0,4.5,0.0,26.0,69.0,80.0,115.13,-2.5,2.0,3.0,49.3,1.0,2,1,1,4,24,10943.800000000001,0.00146,9.259,462.96,0,-0.0,0.0189508,8.34,0.854,0
O95750,phosphoric acid,sucrose,poloxamer 188,glycine,6.0,40,50.0,200.0,0.03,125.0,0.4553,0.5388,0.1877,0.5827,1,0.5917,0.4146,0,216,6.546,-0.146,54.719,24.002,0.0833,0.3194,0.3056,0.3287,0.9259,3.2407,2.3148,1.3889,4.6296,11.264,1.546,7.013,1.046,3.297,0.546,0.223,0.046,-1.64,0.454,-2.486,0.854,-0.1298,-1.6701,1.502,0.6261,9,0.0417,97.995,-2.1,3.0,4.0,77.8,0.0,342.3,-3.7,8.0,11.0,190.0,5.0,1310.0,4.5,0.0,26.0,69.0,80.0,75.07,-3.2,2.0,3.0,63.3,1.0,3,2,0,1,24,10943.800000000001,0.004379999999999999,46.294999999999995,462.96,1,-0.1298,0.0189508,8.34,0.546,0
O95750,histidine,sucrose,poloxamer 188,glycine,7.4,25,10.0,200.0,0.03,50.0,0.2477,0.2576,0.0865,0.7908,0,0.7993,0.2098,1,216,6.546,-0.146,54.719,24.002,0.0833,0.3194,0.3056,0.3287,0.9259,3.2407,2.3148,1.3889,4.6296,11.264,1.546,7.013,1.046,3.297,0.546,0.223,0.046,-1.64,0.454,-2.486,0.854,-0.1298,-1.6701,1.502,0.6261,9,0.0417,155.15,-3.2,3.0,4.0,92.0,3.0,342.3,-3.7,8.0,11.0,190.0,5.0,1310.0,4.5,0.0,26.0,69.0,80.0,75.07,-3.2,2.0,3.0,63.3,1.0,2,2,0,1,24,10943.800000000001,0.004379999999999999,9.259,462.96,0,-0.0,0.0189508,8.34,0.854,0
O95750,citric acid,sucrose,poloxamer 188,arginine,5.5,25,10.0,300.0,0.05,100.0,0.0645,0.4002,0.0323,0.8597,1,0.8768,0.1563,1,216,6.546,-0.146,54.719,24.002,0.0833,0.3194,0.3056,0.3287,0.9259,3.2407,2.3148,1.3889,4.6296,11.264,1.546,7.013,1.046,3.297,0.546,0.223,0.046,-1.64,0.454,-2.486,0.854,-0.1298,-1.6701,1.502,0.6261,9,0.0417,192.12,-1.7,4.0,7.0,132.0,5.0,342.3,-3.7,8.0,11.0,190.0,5.0,1310.0,4.5,0.0,26.0,69.0,80.0,174.2,-4.2,4.0,4.0,128.0,5.0,1,2,0,0,24,16415.7,0.0073,9.259,694.4399999999999,0,-0.0,0.0189508,12.51,1.046,0
O95750,citric acid,sucrose,poloxamer 188,arginine,7.4,25,10.0,200.0,0.03,50.0,0.1567,0.3627,0.139,0.7886,0,0.805,0.2148,1,216,6.546,-0.146,54.719,24.002,0.0833,0.3194,0.3056,0.3287,0.9259,3.2407,2.3148,1.3889,4.6296,11.264,1.546,7.013,1.046,3.297,0.546,0.223,0.046,-1.64,0.454,-2.486,0.854,-0.1298,-1.6701,1.502,0.6261,9,0.0417,192.12,-1.7,4.0,7.0,132.0,5.0,342.3,-3.7,8.0,11.0,190.0,5.0,1310.0,4.5,0.0,26.0,69.0,80.0,174.2,-4.2,4.0,4.0,128.0,5.0,1,2,0,0,24,10943.800000000001,0.004379999999999999,9.259,462.96,0,-0.0,0.0189508,8.34,0.854,0
O95750,citric acid,sucrose,poloxamer 188,none,5.5,25,50.0,100.0,0.05,0.0,0.2443,0.3962,0.0,0.7651,0,0.8099,0.2293,1,216,6.546,-0.146,54.719,24.002,0.0833,0.3194,0.3056,0.3287,0.9259,3.2407,2.3148,1.3889,4.6296,11.264,1.546,7.013,1.046,3.297,0.546,0.223,0.046,-1.64,0.454,-2.486,0.854,-0.1298,-1.6701,1.502,0.6261,9,0.0417,192.12,-1.7,4.0,7.0,132.0,5.0,342.3,-3.7,8.0,11.0,190.0,5.0,1310.0,4.5,0.0,26.0,69.0,80.0,,,,,,,1,2,0,3,24,5471.900000000001,0.0073,46.294999999999995,231.48,0,-0.0,0.0189508,4.17,1.046,0
O95750,histidine,sorbitol,poloxamer 188,proline,6.5,4,50.0,100.0,0.01,100.0,0.6282,0.2886,0.0269,0.6707,0,0.6596,0.3638,1,216,6.546,-0.146,54.719,24.002,0.0833,0.3194,0.3056,0.3287,0.9259,3.2407,2.3148,1.3889,4.6296,11.264,1.546,7.013,1.046,3.297,0.546,0.223,0.046,-1.64,0.454,-2.486,0.854,-0.1298,-1.6701,1.502,0.6261,9,0.0417,155.15,-3.2,3.0,4.0,92.0,3.0,182.17,-3.1,6.0,6.0,121.0,5.0,1310.0,4.5,0.0,26.0,69.0,80.0,115.13,-2.5,2.0,3.0,49.3,1.0,2,1,0,4,24,5471.900000000001,0.00146,46.294999999999995,231.48,0,-0.0,0.0189508,4.17,0.046,1
O95750,citric acid,trehalose,polysorbate 20,glycine,5.5,4,10.0,200.0,0.01,50.0,0.0741,0.3808,0.0289,0.8614,0,0.8423,0.1556,1,216,6.546,-0.146,54.719,24.002,0.0833,0.3194,0.3056,0.3287,0.9259,3.2407,2.3148,1.3889,4.6296,11.264,1.546,7.013,1.046,3.297,0.546,0.223,0.046,-1.64,0.454,-2.486,0.854,-0.1298,-1.6701,1.502,0.6261,9,0.0417,192.12,-1.7,4.0,7.0,132.0,5.0,342.3,-4.2,8.0,11.0,190.0,4.0,1310.0,4.5,0.0,26.0,69.0,80.0,75.07,-3.2,2.0,3.0,63.3,1.0,1,3,1,1,24,10943.800000000001,0.00146,9.259,462.96,0,-0.0,0.0189508,8.34,1.046,0
O95750,phosphoric acid,trehalose,poloxamer 188,arginine,5.5,4,50.0,100.0,0.05,50.0,0.1495,0.3845,0.0947,0.7907,0,0.7769,0.2099,1,216,6.546,-0.146,54.719,24.002,0.0833,0.3194,0.3056,0.3287,0.9259,3.2407,2.3148,1.3889,4.6296,11.264,1.546,7.013,1.046,3.297,0.546,0.223,0.046,-1.64,0.454,-2.486,0.854,-0.1298,-1.6701,1.502,0.6261,9,0.0417,97.995,-2.1,3.0,4.0,77.8,0.0,342.3,-4.2,8.0,11.0,190.0,4.0,1310.0,4.5,0.0,26.0,69.0,80.0,174.2,-4.2,4.0,4.0,128.0,5.0,3,3,0,0,24,5471.900000000001,0.0073,46.294999999999995,231.48,0,-0.0,0.0189508,4.17,1.046,0
O95750,histidine,sorbitol,poloxamer 188,arginine,6.0,25,50.0,300.0,0.01,150.0,0.3617,0.3117,0.0,0.7656,2,0.7487,0.2522,1,216,6.546,-0.146,54.719,24.002,0.0833,0.3194,0.3056,0.3287,0.9259,3.2407,2.3148,1.3889,4.6296,11.264,1.546,7.013,1.046,3.297,0.546,0.223,0.046,-1.64,0.454,-2.486,0.854,-0.1298,-1.6701,1.502,0.6261,9,0.0417,155.15,-3.2,3.0,4.0,92.0,3.0,182.17,-3.1,6.0,6.0,121.0,5.0,1310.0,4.5,0.0,26.0,69.0,80.0,174.2,-4.2,4.0,4.0,128.0,5.0,2,1,0,0,24,16415.7,0.00146,46.294999999999995,694.4399999999999,0,-0.0,0.0189508,12.51,0.546,0
O95750,citric acid,sorbitol,polysorbate 20,arginine,5.5,4,10.0,200.0,0.045,50.0,0.1426,0.3568,0.0073,0.8306,0,0.8445,0.1738,1,216,6.546,-0.146,54.719,24.002,0.0833,0.3194,0.3056,0.3287,0.9259,3.2407,2.3148,1.3889,4.6296,11.264,1.546,7.013,1.046,3.297,0.546,0.223,0.046,-1.64,0.454,-2.486,0.854,-0.1298,-1.6701,1.502,0.6261,9,0.0417,192.12,-1.7,4.0,7.0,132.0,5.0,182.17,-3.1,6.0,6.0,121.0,5.0,1310.0,4.5,0.0,26.0,69.0,80.0,174.2,-4.2,4.0,4.0,128.0,5.0,1,1,1,0,24,10943.800000000001,0.0065699999999999995,9.259,462.96,0,-0.0,0.0189508,8.34,1.046,0
O95750,histidine,sorbitol,poloxamer 188,proline,5.0,25,10.0,200.0,0.01,50.0,0.3371,0.2631,0.0334,0.7838,0,0.7802,0.2339,1,216,6.546,-0.146,54.719,24.002,0.0833,0.3194,0.3056,0.3287,0.9259,3.2407,2.3148,1.3889,4.6296,11.264,1.546,7.013,1.046,3.297,0.546,0.223,0.046,-1.64,0.454,-2.486,0.854,-0.1298,-1.6701,1.502,0.6261,9,0.0417,155.15,-3.2,3.0,4.0,92.0,3.0,182.17,-3.1,6.0,6.0,121.0,5.0,1310.0,4.5,0.0,26.0,69.0,80.0,115.13,-2.5,2.0,3.0,49.3,1.0,2,1,0,4,24,10943.800000000001,0.00146,9.259,462.96,0,-0.0,0.0189508,8.34,1.546,0
O95750,phosphoric acid,mannitol,polysorbate 80,arginine,5.5,25,30.0,300.0,0.045,50.0,0.1334,0.3767,0.1161,0.8199,1,0.7639,0.2029,1,216,6.546,-0.146,54.719,24.002,0.0833,0.3194,0.3056,0.3287,0.9259,3.2407,2.3148,1.3889,4.6296,11.264,1.546,7.013,1.046,3.297,0.546,0.223,0.046,-1.64,0.454,-2.486,0.854,-0.1298,-1.6701,1.502,0.6261,9,0.0417,97.995,-2.1,3.0,4.0,77.8,0.0,182.17,-3.1,6.0,6.0,121.0,5.0,1310.0,4.5,0.0,26.0,69.0,80.0,174.2,-4.2,4.0,4.0,128.0,5.0,3,0,2,0,24,16415.7,0.0065699999999999995,27.776999999999997,694.4399999999999,0,-0.0,0.0189508,12.51,1.046,0
O95750,citric acid,mannitol,polysorbate 80,none,6.0,40,50.0,200.0,0.08,0.0,0.4504,0.4819,0.1169,0.6257,0,0.6248,0.3764,1,216,6.546,-0.146,54.719,24.002,0.0833,0.3194,0.3056,0.3287,0.9259,3.2407,2.3148,1.3889,4.6296,11.264,1.546,7.013,1.046,3.297,0.546,0.223,0.046,-1.64,0.454,-2.486,0.854,-0.1298,-1.6701,1.502,0.6261,9,0.0417,192.12,-1.7,4.0,7.0,132.0,5.0,182.17,-3.1,6.0,6.0,121.0,5.0,1310.0,4.5,0.0,26.0,69.0,80.0,,,,,,,1,0,2,3,24,10943.800000000001,0.01168,46.294999999999995,462.96,1,-0.1298,0.0189508,8.34,0.546,0
O95750,citric acid,mannitol,polysorbate 80,proline,7.4,25,10.0,200.0,0.01,150.0,0.2592,0.3768,0.0957,0.7572,1,0.77,0.252,1,216,6.546,-0.146,54.719,24.002,0.0833,0.3194,0.3056,0.3287,0.9259,3.2407,2.3148,1.3889,4.6296,11.264,1.546,7.013,1.046,3.297,0.546,0.223,0.046,-1.64,0.454,-2.486,0.854,-0.1298,-1.6701,1.502,0.6261,9,0.0417,192.12,-1.7,4.0,7.0,132.0,5.0,182.17,-3.1,6.0,6.0,121.0,5.0,1310.0,4.5,0.0,26.0,69.0,80.0,115.13,-2.5,2.0,3.0,49.3,1.0,1,0,2,4,24,10943.800000000001,0.00146,9.259,462.96,0,-0.0,0.0189508,8.34,0.854,0
O95750,acetic acid,sorbitol,poloxamer 188,glycine,7.0,40,50.0,100.0,0.01,50.0,0.5792,0.4956,0.2777,0.5029,0,0.5297,0.4802,0,216,6.546,-0.146,54.719,24.002,0.0833,0.3194,0.3056,0.3287,0.9259,3.2407,2.3148,1.3889,4.6296,11.264,1.546,7.013,1.046,3.297,0.546,0.223,0.046,-1.64,0.454,-2.486,0.854,-0.1298,-1.6701,1.502,0.6261,9,0.0417,60.05,-0.2,1.0,2.0,37.3,0.0,182.17,-3.1,6.0,6.0,121.0,5.0,1310.0,4.5,0.0,26.0,69.0,80.0,75.07,-3.2,2.0,3.0,63.3,1.0,0,1,0,1,24,5471.900000000001,0.00146,46.294999999999995,231.48,1,-0.1298,0.0189508,4.17,0.454,1
O95750,histidine,mannitol,polysorbate 80,methionine,5.5,40,10.0,100.0,0.01,5.5,0.3973,0.2315,0.0677,0.6681,0,0.752,0.2727,1,216,6.546,-0.146,54.719,24.002,0.0833,0.3194,0.3056,0.3287,0.9259,3.2407,2.3148,1.3889,4.6296,11.264,1.546,7.013,1.046,3.297,0.546,0.223,0.046,-1.64,0.454,-2.486,0.854,-0.1298,-1.6701,1.502,0.6261,9,0.0417,155.15,-3.2,3.0,4.0,92.0,3.0,182.17,-3.1,6.0,6.0,121.0,5.0,1310.0,4.5,0.0,26.0,69.0,80.0,149.21,-1.9,2.0,4.0,88.6,4.0,2,0,2,2,24,5471.900000000001,0.00146,9.259,231.48,1,-0.1298,0.0189508,4.17,1.046,0
O95750,acetic acid,mannitol,polysorbate 80,glycine,6.5,4,50.0,100.0,0.01,200.0,0.5517,0.3945,0.1151,0.6612,1,0.6157,0.3848,1,216,6.546,-0.146,54.719,24.002,0.0833,0.3194,0.3056,0.3287,0.9259,3.2407,2.3148,1.3889,4.6296,11.264,1.546,7.013,1.046,3.297,0.546,0.223,0.046,-1.64,0.454,-2.486,0.854,-0.1298,-1.6701,1.502,0.6261,9,0.0417,60.05,-0.2,1.0,2.0,37.3,0.0,182.17,-3.1,6.0,6.0,121.0,5.0,1310.0,4.5,0.0,26.0,69.0,80.0,75.07,-3.2,2.0,3.0,63.3,1.0,0,0,2,1,24,5471.900000000001,0.00146,46.294999999999995,231.48,0,-0.0,0.0189508,4.17,0.046,1
O95750,acetic acid,mannitol,polysorbate 80,proline,6.0,40,10.0,300.0,0.045,150.0,0.4768,0.4544,0.1936,0.5481,2,0.6094,0.4065,0,216,6.546,-0.146,54.719,24.002,0.0833,0.3194,0.3056,0.3287,0.9259,3.2407,2.3148,1.3889,4.6296,11.264,1.546,7.013,1.046,3.297,0.546,0.223,0.046,-1.64,0.454,-2.486,0.854,-0.1298,-1.6701,1.502,0.6261,9,0.0417,60.05,-0.2,1.0,2.0,37.3,0.0,182.17,-3.1,6.0,6.0,121.0,5.0,1310.0,4.5,0.0,26.0,69.0,80.0,115.13,-2.5,2.0,3.0,49.3,1.0,0,0,2,4,24,16415.7,0.0065699999999999995,9.259,694.4399999999999,1,-0.1298,0.0189508,12.51,0.546,0
O95750,phosphoric acid,sucrose,polysorbate 80,proline,6.0,4,10.0,300.0,0.01,150.0,0.1985,0.3893,0.113,0.7626,2,0.7661,0.2367,1,216,6.546,-0.146,54.719,24.002,0.0833,0.3194,0.3056,0.3287,0.9259,3.2407,2.3148,1.3889,4.6296,11.264,1.546,7.013,1.046,3.297,0.546,0.223,0.046,-1.64,0.454,-2.486,0.854,-0.1298,-1.6701,1.502,0.6261,9,0.0417,97.995,-2.1,3.0,4.0,77.8,0.0,342.3,-3.7,8.0,11.0,190.0,5.0,1310.0,4.5,0.0,26.0,69.0,80.0,115.13,-2.5,2.0,3.0,49.3,1.0,3,2,2,4,24,16415.7,0.00146,9.259,694.4399999999999,0,-0.0,0.0189508,12.51,0.546,0
O95750,citric acid,trehalose,poloxamer 188,methionine,7.0,25,10.0,200.0,0.05,1.0,0.2993,0.2643,0.1057,0.7701,0,0.8011,0.2364,1,216,6.546,-0.146,54.719,24.002,0.0833,0.3194,0.3056,0.3287,0.9259,3.2407,2.3148,1.3889,4.6296,11.264,1.546,7.013,1.046,3.297,0.546,0.223,0.046,-1.64,0.454,-2.486,0.854,-0.1298,-1.6701,1.502,0.6261,9,0.0417,192.12,-1.7,4.0,7.0,132.0,5.0,342.3,-4.2,8.0,11.0,190.0,4.0,1310.0,4.5,0.0,26.0,69.0,80.0,149.21,-1.9,2.0,4.0,88.6,4.0,1,3,0,2,24,10943.800000000001,0.0073,9.259,462.96,0,-0.0,0.0189508,8.34,0.454,1
O95750,histidine,sorbitol,polysorbate 80,glycine,5.0,40,10.0,100.0,0.01,50.0,0.3098,0.3645,0.0898,0.6974,0,0.7484,0.2755,1,216,6.546,-0.146,54.719,24.002,0.0833,0.3194,0.3056,0.3287,0.9259,3.2407,2.3148,1.3889,4.6296,11.264,1.546,7.013,1.046,3.297,0.546,0.223,0.046,-1.64,0.454,-2.486,0.854,-0.1298,-1.6701,1.502,0.6261,9,0.0417,155.15,-3.2,3.0,4.0,92.0,3.0,182.17,-3.1,6.0,6.0,121.0,5.0,1310.0,4.5,0.0,26.0,69.0,80.0,75.07,-3.2,2.0,3.0,63.3,1.0,2,1,2,1,24,5471.900000000001,0.00146,9.259,231.48,1,-0.1298,0.0189508,4.17,1.546,0
O95750,citric acid,trehalose,polysorbate 80,none,5.0,25,50.0,200.0,0.045,0.0,0.1026,0.4385,0.0,0.8396,0,0.8163,0.1788,1,216,6.546,-0.146,54.719,24.002,0.0833,0.3194,0.3056,0.3287,0.9259,3.2407,2.3148,1.3889,4.6296,11.264,1.546,7.013,1.046,3.297,0.546,0.223,0.046,-1.64,0.454,-2.486,0.854,-0.1298,-1.6701,1.502,0.6261,9,0.0417,192.12,-1.7,4.0,7.0,132.0,5.0,342.3,-4.2,8.0,11.0,190.0,4.0,1310.0,4.5,0.0,26.0,69.0,80.0,,,,,,,1,3,2,3,24,10943.800000000001,0.0065699999999999995,46.294999999999995,462.96,0,-0.0,0.0189508,8.34,1.546,0
O95750,citric acid,trehalose,polysorbate 80,methionine,5.5,40,10.0,200.0,0.045,10.0,0.1628,0.3246,0.0936,0.8025,0,0.8263,0.1952,1,216,6.546,-0.146,54.719,24.002,0.0833,0.3194,0.3056,0.3287,0.9259,3.2407,2.3148,1.3889,4.6296,11.264,1.546,7.013,1.046,3.297,0.546,0.223,0.046,-1.64,0.454,-2.486,0.854,-0.1298,-1.6701,1.502,0.6261,9,0.0417,192.12,-1.7,4.0,7.0,132.0,5.0,342.3,-4.2,8.0,11.0,190.0,4.0,1310.0,4.5,0.0,26.0,69.0,80.0,149.21,-1.9,2.0,4.0,88.6,4.0,1,3,2,2,24,10943.800000000001,0.0065699999999999995,9.259,462.96,1,-0.1298,0.0189508,8.34,1.046,0
O95750,acetic acid,trehalose,polysorbate 20,methionine,5.0,25,30.0,200.0,0.01,5.5,0.0811,0.2641,0.0815,0.8454,0,0.8203,0.1429,1,216,6.546,-0.146,54.719,24.002,0.0833,0.3194,0.3056,0.3287,0.9259,3.2407,2.3148,1.3889,4.6296,11.264,1.546,7.013,1.046,3.297,0.546,0.223,0.046,-1.64,0.454,-2.486,0.854,-0.1298,-1.6701,1.502,0.6261,9,0.0417,60.05,-0.2,1.0,2.0,37.3,0.0,342.3,-4.2,8.0,11.0,190.0,4.0,1310.0,4.5,0.0,26.0,69.0,80.0,149.21,-1.9,2.0,4.0,88.6,4.0,0,3,1,2,24,10943.800000000001,0.00146,27.776999999999997,462.96,0,-0.0,0.0189508,8.34,1.546,0
O95750,acetic acid,sorbitol,poloxamer 188,none,7.4,25,10.0,200.0,0.01,0.0,0.3532,0.3903,0.2138,0.7019,0,0.6493,0.3262,1,216,6.546,-0.146,54.719,24.002,0.0833,0.3194,0.3056,0.3287,0.9259,3.2407,2.3148,1.3889,4.6296,11.264,1.546,7.013,1.046,3.297,0.546,0.223,0.046,-1.64,0.454,-2.486,0.854,-0.1298,-1.6701,1.502,0.6261,9,0.0417,60.05,-0.2,1.0,2.0,37.3,0.0,182.17,-3.1,6.0,6.0,121.0,5.0,1310.0,4.5,0.0,26.0,69.0,80.0,,,,,,,0,1,0,3,24,10943.800000000001,0.00146,9.259,462.96,0,-0.0,0.0189508,8.34,0.854,0
O95750,acetic acid,sorbitol,polysorbate 80,proline,7.0,40,10.0,300.0,0.08,50.0,0.5016,0.4918,0.3264,0.4987,1,0.5601,0.461,0,216,6.546,-0.146,54.719,24.002,0.0833,0.3194,0.3056,0.3287,0.9259,3.2407,2.3148,1.3889,4.6296,11.264,1.546,7.013,1.046,3.297,0.546,0.223,0.046,-1.64,0.454,-2.486,0.854,-0.1298,-1.6701,1.502,0.6261,9,0.0417,60.05,-0.2,1.0,2.0,37.3,0.0,182.17,-3.1,6.0,6.0,121.0,5.0,1310.0,4.5,0.0,26.0,69.0,80.0,115.13,-2.5,2.0,3.0,49.3,1.0,0,1,2,4,24,16415.7,0.01168,9.259,694.4399999999999,1,-0.1298,0.0189508,12.51,0.454,1
P08620,phosphoric acid,sorbitol,polysorbate 20,proline,6.5,25,30.0,300.0,0.08,100.0,0.1793,0.2474,0.2872,0.7984,1,0.7509,0.2247,1,206,9.726,0.054,45.546,22.047,0.0874,0.3786,0.2961,0.3544,3.3981,1.9417,0.9709,0.9709,1.4563,14.443,4.726,12.223,4.226,10.704,3.726,9.551,3.226,8.758,2.726,8.314,2.326,-0.0706,-1.7445,1.5225,0.6634,14,0.068,97.995,-2.1,3.0,4.0,77.8,0.0,182.17,-3.1,6.0,6.0,121.0,5.0,1310.0,4.5,0.0,26.0,69.0,80.0,115.13,-2.5,2.0,3.0,49.3,1.0,3,1,1,4,32,13663.8,0.00432,101.943,291.27,0,-0.0,-0.0038123999999999996,20.400000000000002,3.226,0
